고유 ID,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,관리자,지역-1,주문 번호-1,반품?
3645,2018-11-17,2018-11-17,당일 배송,MZ-17515,손예준,기업 고객,합천군,경상남도,대한민국,TEC-PH-10001640,사무기기,전화기,"Motorola Office Telephone, Full Size",298044,4,0,122155.2,최진수,영남,,
3648,2018-09-17,2018-09-22,표준 배송,LC-16930,민주혁,기업 고객,괴산군,충청북도,대한민국,OFF-FA-10001297,사무용품,파스너,"OIC Staples, 12 Pack",16478.1,3,0.5,-10235.7,금나나,충청,,
3649,2018-09-17,2018-09-22,표준 배송,LC-16930,민주혁,기업 고객,괴산군,충청북도,대한민국,FUR-BO-10002510,가구,책장,"Bush 3-Shelf Cabinet, Mobile",357138.72,3,0.2,-31267.08,금나나,충청,,
3650,2018-09-17,2018-09-22,표준 배송,LC-16930,민주혁,기업 고객,괴산군,충청북도,대한민국,FUR-CH-10001664,가구,의자,"Novimex Swivel Stool, Black",528865.92,4,0.2,13194.72,금나나,충청,,
3661,2018-01-22,2018-01-26,표준 배송,SC-20380,오규식,소비자,달성군,대구광역시,대한민국,OFF-PA-10003906,사무용품,종이,"Eaton Memo Slips, Premium",34896.852,3,0.17,11763.252,최진수,영남,,
3663,2018-08-01,2018-08-06,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,TEC-AC-10004016,사무기기,악세사리,"Memorex Flash Drive, Programmable",33409.08,2,0.47,-14510.52,최진수,영남,,
3664,2018-08-01,2018-08-06,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,TEC-PH-10000780,사무기기,전화기,"Cisco Smart Phone, with Caller ID",2215518.336,4,0.17,640597.536,최진수,영남,,
3673,2018-11-12,2018-11-15,특급 배송,PL-18925,현한나,홈 오피스,해운대구,부산광역시,대한민국,FUR-BO-10003706,가구,책장,"Sauder Stackable Bookrack, Pine",151133.4,2,0.5,-6089.4,최진수,영남,,
3674,2018-10-29,2018-11-03,표준 배송,CM-12385,심초롱,소비자,남구,인천광역시,대한민국,OFF-BI-10000206,사무용품,바인더,"Wilson Jones Binder Covers, Economy",91310.4,8,0,36475.2,김성식,수도권,IN-2018-51985,Yes
3675,2018-10-22,2018-10-26,표준 배송,DB-13060,이준모,소비자,아산시,충청남도,대한민국,TEC-PH-10004760,사무기기,전화기,"Samsung Office Telephone, with Caller ID",165645.756,3,0.17,-24013.044,금나나,충청,,
3676,2018-10-22,2018-10-26,표준 배송,DB-13060,이준모,소비자,아산시,충청남도,대한민국,OFF-LA-10001669,사무용품,라벨,"Smead Color Coded Labels, Adjustable",11839.14,2,0.47,-4746.06,금나나,충청,,
3688,2018-03-17,2018-03-22,빠른 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,OFF-EN-10002258,사무용품,봉투,"Jiffy Mailers, with clear poly window",44015.652,2,0.47,-6657.948,금나나,충청,ID-2018-17475,Yes
3689,2018-03-17,2018-03-22,빠른 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,OFF-ST-10003295,사무용품,수납용품,"Tenex Lockers, Blue",172833.39,1,0.17,18731.79,금나나,충청,ID-2018-17475,Yes
3690,2018-03-17,2018-03-22,빠른 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,FUR-CH-10004082,가구,의자,"Office Star Chairmat, Black",141600.582,3,0.27,17395.182,금나나,충청,ID-2018-17475,Yes
3691,2018-03-17,2018-03-22,빠른 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,FUR-BO-10003408,가구,책장,"Ikea 3-Shelf Cabinet, Metal",403819.02,3,0.07,56447.82,금나나,충청,ID-2018-17475,Yes
3692,2018-03-17,2018-03-22,빠른 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,OFF-AP-10002326,사무용품,가전,"Hamilton Beach Microwave, White",2138384.61,9,0.17,-437982.39,금나나,충청,ID-2018-17475,Yes
3693,2018-03-17,2018-03-22,빠른 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,OFF-ST-10000220,사무용품,수납용품,"Rogers Shelving, Industrial",159016.878,3,0.17,1855.278,금나나,충청,ID-2018-17475,Yes
3698,2018-12-24,2018-12-30,표준 배송,RP-19270,장주연,기업 고객,남구,대구광역시,대한민국,OFF-FA-10003779,사무용품,파스너,"Stockwell Paper Clips, Assorted Sizes",7508.934,1,0.47,-875.466,최진수,영남,,
3708,2018-08-23,2018-08-28,표준 배송,CP-12340,고성새,기업 고객,진안군,전라북도,대한민국,TEC-MA-10002998,사무기기,전산기기,"Okidata Receipt Printer, Durable",878434.2,7,0,61475.4,정신,호남,,
3716,2018-08-14,2018-08-18,빠른 배송,BO-11350,차태민,기업 고객,구로구,서울특별시,대한민국,OFF-BI-10000328,사무용품,바인더,"Acco Binding Machine, Clear",139214.7,3,0.1,38601.9,김성식,수도권,IN-2018-43410,Yes
3717,2018-08-14,2018-08-18,빠른 배송,BO-11350,차태민,기업 고객,구로구,서울특별시,대한민국,FUR-BO-10002444,가구,책장,"Sauder Library with Doors, Mobile",716315.4,2,0.1,183018.6,김성식,수도권,IN-2018-43410,Yes
3719,2018-07-09,2018-07-13,표준 배송,HG-15025,김재윤,소비자,마포구,서울특별시,대한민국,FUR-FU-10003217,가구,가구류,"Tenex Frame, Durable",239038.938,3,0.27,-13135.662,김성식,수도권,,
3720,2018-07-09,2018-07-13,표준 배송,HG-15025,김재윤,소비자,마포구,서울특별시,대한민국,FUR-FU-10001130,가구,가구류,"Rubbermaid Stacking Tray, Erganomic",49523.346,3,0.27,-48.654,김성식,수도권,,
3721,2018-07-09,2018-07-13,표준 배송,HG-15025,김재윤,소비자,마포구,서울특별시,대한민국,FUR-BO-10004679,가구,책장,"Safco Library with Doors, Pine",2968283.232,8,0.07,127624.032,김성식,수도권,,
3724,2018-06-19,2018-06-23,표준 배송,CC-12475,노재성,소비자,수성구,대구광역시,대한민국,OFF-FA-10001621,사무용품,파스너,"OIC Rubber Bands, Bulk Pack",27684.126,3,0.47,-6832.674,최진수,영남,,
3725,2018-06-19,2018-06-23,표준 배송,CC-12475,노재성,소비자,수성구,대구광역시,대한민국,OFF-ST-10003931,사무용품,수납용품,"Smead Lockers, Blue",503947.116,3,0.17,-12152.484,최진수,영남,,
3726,2018-11-21,2018-11-26,표준 배송,GT-14710,윤정하,소비자,은평구,서울특별시,대한민국,TEC-AC-10003750,사무기기,악세사리,"Memorex Memory Card, Erganomic",153122.4,3,0.5,-67381.2,김성식,수도권,,
3727,2018-11-21,2018-11-26,표준 배송,GT-14710,윤정하,소비자,은평구,서울특별시,대한민국,OFF-LA-10002493,사무용품,라벨,"Hon Color Coded Labels, Adjustable",5462.1,1,0.5,-4176.9,김성식,수도권,,
3728,2018-11-21,2018-11-26,표준 배송,GT-14710,윤정하,소비자,은평구,서울특별시,대한민국,FUR-CH-10001207,가구,의자,"Hon Executive Leather Armchair, Red",1874311.2,5,0.2,-117289.8,김성식,수도권,,
3729,2018-10-21,2018-10-27,표준 배송,SS-20140,서수빈,기업 고객,금정구,부산광역시,대한민국,TEC-CO-10000764,사무기기,복사기,"Brother Fax Machine, Color",1174966.56,4,0.1,25997.76,최진수,영남,,
3733,2018-12-12,2018-12-14,특급 배송,KB-16405,현호섭,홈 오피스,경주시,경상북도,대한민국,OFF-FA-10001375,사무용품,파스너,"Accos Clamps, 12 Pack",10552.41,1,0.45,-7103.79,최진수,영남,,
3734,2018-05-19,2018-05-26,표준 배송,AJ-10780,신봄,기업 고객,영천시,경상북도,대한민국,TEC-PH-10000365,사무기기,전화기,"Cisco Office Telephone, with Caller ID",246207.6,3,0,59027.4,최진수,영남,,
3735,2018-06-02,2018-06-04,특급 배송,MH-18115,허연경,홈 오피스,여주시,경기도,대한민국,OFF-PA-10003390,사무용품,종이,"Enermax Computer Printout Paper, Recycled",115790.4,4,0,6854.4,김성식,수도권,,
3736,2018-06-02,2018-06-04,특급 배송,MH-18115,허연경,홈 오피스,여주시,경기도,대한민국,FUR-BO-10000210,가구,책장,"Ikea Library with Doors, Pine",1116104.4,3,0,334794.6,김성식,수도권,,
3737,2018-06-30,2018-07-02,특급 배송,TT-21460,반세찬,홈 오피스,성북구,서울특별시,대한민국,OFF-FA-10004362,사무용품,파스너,"Stockwell Thumb Tacks, Metal",64515.204,9,0.47,-29396.196,김성식,수도권,,
3738,2018-06-30,2018-07-02,특급 배송,TT-21460,반세찬,홈 오피스,성북구,서울특별시,대한민국,OFF-FA-10003020,사무용품,파스너,"Accos Paper Clips, Bulk Pack",45929.376,6,0.47,-27877.824,김성식,수도권,,
3739,2018-06-30,2018-07-02,특급 배송,TT-21460,반세찬,홈 오피스,성북구,서울특별시,대한민국,OFF-SU-10001535,사무용품,일반 사무용품,"Elite Box Cutter, High Speed",56584.602,3,0.47,-33103.998,김성식,수도권,,
3740,2018-06-30,2018-07-02,특급 배송,TT-21460,반세찬,홈 오피스,성북구,서울특별시,대한민국,OFF-BI-10001032,사무용품,바인더,"Avery Binding Machine, Recycled",83305.44,2,0.17,16046.64,김성식,수도권,,
3741,2018-06-30,2018-07-02,특급 배송,TT-21460,반세찬,홈 오피스,성북구,서울특별시,대한민국,TEC-CO-10003102,사무기기,복사기,"Canon Copy Machine, Color",2000255.904,8,0.07,-150556.896,김성식,수도권,,
3742,2018-10-17,2018-10-22,표준 배송,MG-17695,주주안,소비자,부천시,경기도,대한민국,FUR-FU-10001246,가구,가구류,"Advantus Frame, Durable",661878,6,0,138985.2,김성식,수도권,,
3743,2018-10-17,2018-10-22,표준 배송,MG-17695,주주안,소비자,부천시,경기도,대한민국,FUR-BO-10001471,가구,책장,"Sauder Classic Bookcase, Metal",3109113,7,0,1492331.4,김성식,수도권,,
3744,2018-10-17,2018-10-22,표준 배송,MG-17695,주주안,소비자,부천시,경기도,대한민국,OFF-BI-10002446,사무용품,바인더,"Wilson Jones Binder, Economy",92962.8,7,0,17564.4,김성식,수도권,,
3754,2018-03-15,2018-03-20,표준 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,TEC-AC-10000860,사무기기,악세사리,"Enermax Numeric Keypad, USB",149043.42,5,0.47,-98510.58,김성식,수도권,,
3755,2018-02-06,2018-02-12,표준 배송,EK-13795,박탐희,홈 오피스,사하구,부산광역시,대한민국,OFF-FA-10003833,사무용품,파스너,"OIC Thumb Tacks, Metal",14473.8,1,0,1009.8,최진수,영남,,
3762,2018-07-07,2018-07-11,표준 배송,MH-17785,최춘화,기업 고객,동구,대전광역시,대한민국,TEC-AC-10000896,사무기기,악세사리,"Belkin Numeric Keypad, Erganomic",380740.5,7,0.1,29452.5,금나나,충청,,
3773,2018-07-14,2018-07-15,특급 배송,RD-19810,최연수,홈 오피스,용인시,경기도,대한민국,OFF-LA-10002674,사무용품,라벨,"Harbour Creations Color Coded Labels, 5000 Label Set",94890.6,7,0,5569.2,김성식,수도권,,
3780,2018-10-06,2018-10-12,표준 배송,QJ-19255,나윤도,기업 고객,거제시,경상남도,대한민국,TEC-AC-10004562,사무기기,악세사리,"Enermax Flash Drive, Programmable",351043.2,8,0,13953.6,최진수,영남,,
3781,2018-10-06,2018-10-12,표준 배송,QJ-19255,나윤도,기업 고객,거제시,경상남도,대한민국,TEC-CO-10002035,사무기기,복사기,"Canon Wireless Fax, High-Speed",3459574.8,9,0,276501.6,최진수,영남,,
3783,2018-05-28,2018-06-01,빠른 배송,DB-12970,강미연,기업 고객,강서구,서울특별시,대한민국,OFF-PA-10002520,사무용품,종이,"Green Bar Cards & Envelopes, Recycled",133018.2,3,0.1,57558.6,김성식,수도권,,
3784,2018-05-28,2018-06-01,빠른 배송,DB-12970,강미연,기업 고객,강서구,서울특별시,대한민국,OFF-BI-10001266,사무용품,바인더,"Acco 3-Hole Punch, Economy",248851.44,9,0.1,13659.84,김성식,수도권,,
3787,2018-12-18,2018-12-20,빠른 배송,IG-15085,임명섭,소비자,부천시,경기도,대한민국,OFF-FA-10001651,사무용품,파스너,"Stockwell Thumb Tacks, Bulk Pack",27601.2,2,0,7160.4,김성식,수도권,,
3788,2018-12-18,2018-12-20,빠른 배송,IG-15085,임명섭,소비자,부천시,경기도,대한민국,OFF-ST-10001554,사무용품,수납용품,"Eldon Folders, Industrial",71236.8,4,0,2080.8,김성식,수도권,,
3789,2018-12-18,2018-12-20,빠른 배송,IG-15085,임명섭,소비자,부천시,경기도,대한민국,FUR-CH-10002247,가구,의자,"Hon Executive Leather Armchair, Adjustable",468822.6,1,0,89046,김성식,수도권,,
3792,2018-04-01,2018-04-04,특급 배송,RD-19900,노나연,소비자,동구,대구광역시,대한민국,FUR-CH-10001895,가구,의자,"Hon Chairmat, Adjustable",106524.72,2,0.1,47344.32,최진수,영남,,
3793,2018-04-01,2018-04-04,특급 배송,RD-19900,노나연,소비자,동구,대구광역시,대한민국,OFF-SU-10004401,사무용품,일반 사무용품,"Acme Shears, High Speed",320785.92,7,0.1,89021.52,최진수,영남,,
3799,2018-11-08,2018-11-08,당일 배송,BP-11095,배현지,기업 고객,제천시,충청북도,대한민국,OFF-ST-10002791,사무용품,수납용품,"Tenex Shelving, Blue",150533.64,3,0.1,-16725.96,금나나,충청,,
3800,2018-11-08,2018-11-08,당일 배송,BP-11095,배현지,기업 고객,제천시,충청북도,대한민국,OFF-ST-10003088,사무용품,수납용품,"Fellowes Box, Wire Frame",86062.5,5,0.1,5737.5,금나나,충청,,
3811,2018-05-30,2018-05-30,당일 배송,KH-16330,서주철,기업 고객,북구,울산광역시,대한민국,OFF-PA-10000215,사무용품,종이,"Eaton Parchment Paper, Premium",27478.8,2,0,1897.2,최진수,영남,,
3818,2018-01-12,2018-01-15,특급 배송,JK-15325,이우준,기업 고객,계룡시,충청남도,대한민국,OFF-FA-10000027,사무용품,파스너,"Stockwell Rubber Bands, Bulk Pack",98776.8,6,0,47368.8,금나나,충청,,
3825,2018-11-26,2018-12-02,표준 배송,BE-11335,이석진,홈 오피스,제주시,제주특별자치도,대한민국,OFF-FA-10000353,사무용품,파스너,"Accos Staples, Metal",24841.08,4,0.45,-19957.32,정신,호남,,
3826,2018-10-06,2018-10-10,표준 배송,SC-20305,원하얀,소비자,성남시,경기도,대한민국,OFF-ST-10001824,사무용품,수납용품,"Rogers Box, Single Width",73440,3,0,4406.4,김성식,수도권,,
3827,2018-10-06,2018-10-10,표준 배송,SC-20305,원하얀,소비자,성남시,경기도,대한민국,TEC-PH-10001362,사무기기,전화기,"Cisco Office Telephone, Cordless",339904.8,4,0,81518.4,김성식,수도권,,
3828,2018-10-06,2018-10-10,표준 배송,SC-20305,원하얀,소비자,성남시,경기도,대한민국,OFF-EN-10001946,사무용품,봉투,"Kraft Mailers, Security-Tint",40851,1,0,19186.2,김성식,수도권,,
3829,2018-12-12,2018-12-15,빠른 배송,JG-15310,손수혁,기업 고객,달성군,대구광역시,대한민국,OFF-AR-10000780,사무용품,필기구,"BIC Highlighters, Easy-Erase",158630.4,9,0.1,45716.4,최진수,영남,,
3830,2018-12-12,2018-12-15,빠른 배송,JG-15310,손수혁,기업 고객,달성군,대구광역시,대한민국,OFF-EN-10003715,사무용품,봉투,"Kraft Manila Envelope, Set of 50",145906.92,6,0.1,3066.12,최진수,영남,,
3831,2018-12-12,2018-12-15,빠른 배송,JG-15310,손수혁,기업 고객,달성군,대구광역시,대한민국,OFF-SU-10002547,사무용품,일반 사무용품,"Acme Ruler, Steel",103522.86,7,0.1,1135.26,최진수,영남,,
3832,2018-12-12,2018-12-15,빠른 배송,JG-15310,손수혁,기업 고객,달성군,대구광역시,대한민국,FUR-FU-10004241,가구,가구류,"Deflect-O Light Bulb, Black",104596.92,6,0.1,12613.32,최진수,영남,,
3847,2018-10-27,2018-11-03,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,TEC-PH-10000822,사무기기,전화기,"Apple Speaker Phone, Full Size",228747.24,2,0.1,35538.84,김성식,수도권,,
3848,2018-02-16,2018-02-19,빠른 배송,RA-19945,나희라,소비자,청양군,충청남도,대한민국,FUR-CH-10002412,가구,의자,"Hon Bag Chairs, Black",78433.92,2,0.1,-7858.08,금나나,충청,,
3849,2018-07-24,2018-07-30,표준 배송,DM-12955,현지혜,기업 고객,금천구,서울특별시,대한민국,OFF-SU-10000283,사무용품,일반 사무용품,"Stiletto Letter Opener, Easy Grip",130264.2,9,0.5,-88678.8,김성식,수도권,,
3850,2018-09-09,2018-09-09,당일 배송,AB-10015,신슬비,소비자,중구,서울특별시,대한민국,OFF-BI-10004140,사무용품,바인더,"Cardinal Index Tab, Clear",27417.6,4,0,12240,김성식,수도권,,
3851,2018-09-09,2018-09-09,당일 배송,AB-10015,신슬비,소비자,중구,서울특별시,대한민국,OFF-BI-10004666,사무용품,바인더,"Wilson Jones Binding Machine, Durable",51469.2,1,0,23133.6,김성식,수도권,,
3852,2018-03-20,2018-03-24,표준 배송,KW-16570,손보민,소비자,강서구,서울특별시,대한민국,TEC-CO-10004535,사무기기,복사기,"Hewlett Fax Machine, High-Speed",1297929.6,4,0,467200.8,김성식,수도권,,
3853,2018-03-20,2018-03-24,표준 배송,KW-16570,손보민,소비자,강서구,서울특별시,대한민국,OFF-EN-10000224,사무용품,봉투,"Cameo Clasp Envelope, Recycled",42381,5,0,8415,김성식,수도권,,
3855,2018-11-13,2018-11-17,빠른 배송,DW-13195,류소라,기업 고객,오산시,경기도,대한민국,FUR-TA-10001056,가구,탁자,"Barricks Conference Table, Adjustable Height",649218.78,1,0.3,111270.78,김성식,수도권,,
3856,2018-12-09,2018-12-13,빠른 배송,FA-14230,박세현,기업 고객,포천시,경기도,대한민국,OFF-ST-10000704,사무용품,수납용품,"Rogers File Cart, Blue",286966.8,2,0,106120.8,김성식,수도권,,
3859,2018-11-14,2018-11-16,특급 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,TEC-AC-10002335,사무기기,악세사리,"Belkin Memory Card, USB",211176.72,2,0.1,-16426.08,최진수,영남,,
3860,2018-11-14,2018-11-16,특급 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-ST-10002834,사무용품,수납용품,"Smead File Cart, Single Width",118311.84,1,0.1,14455.44,최진수,영남,,
3861,2018-11-14,2018-11-16,특급 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,FUR-TA-10003228,가구,탁자,"Hon Computer Table, Fully Assembled",702918.72,2,0.3,-230993.28,최진수,영남,,
3862,2018-11-14,2018-11-16,특급 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-ST-10002085,사무용품,수납용품,"Tenex File Cart, Industrial",246262.68,2,0.1,103972.68,최진수,영남,,
3881,2018-08-05,2018-08-10,표준 배송,DB-13270,박창원,홈 오피스,괴산군,충청북도,대한민국,OFF-BI-10002424,사무용품,바인더,"Avery Binder, Economy",59211,5,0.1,20349,금나나,충청,,
